        0.01         0.55 0.000000 0.000000
        0.01         0.56 6.754859 -0.023483
        0.01         0.57 13.145771 -0.038665
        0.01         0.58 19.144625 -0.051399
        0.01         0.59 24.745100 -0.063848
        0.01          0.6 29.945675 -0.076584
        0.01         0.61 34.745973 -0.089570
        0.01         0.62 39.145911 -0.102551
        0.01         0.63 43.145497 -0.115215
        0.01         0.64 46.744760 -0.127248
        0.01         0.65 49.943738 -0.138361
        0.01         0.66 52.742470 -0.148295
        0.01         0.67 55.140992 -0.156829
        0.01         0.68 57.139340 -0.163774
        0.01         0.69 58.737549 -0.168974
        0.01          0.7 59.935650 -0.172308
        0.01         0.71 60.733677 -0.173686
        0.01         0.72 61.131660 -0.173050
        0.01         0.73 61.129631 -0.170372
        0.01         0.74 60.727619 -0.165655
        0.01         0.75 59.925656 -0.158933
        0.01         0.76 58.723773 -0.150273
        0.01         0.77 57.122004 -0.139772
        0.01         0.78 55.120381 -0.127561
        0.01         0.79 52.718941 -0.113810
        0.01          0.8 49.917727 -0.098727
        0.01         0.81 46.716786 -0.082569
        0.01         0.82 43.116174 -0.065647
        0.01         0.83 39.115963 -0.048346
        0.01         0.84 34.716250 -0.031146
        0.01         0.85 29.917177 -0.014664
        0.01         0.86 24.719000 0.000261
        0.01         0.87 19.122301 0.012387
        0.01         0.88 13.128845 0.019648
        0.01         0.89 6.745245 0.018142

        0.02         0.01 0.000000 0.000000
        0.02         0.02 0.000000 0.000000
        0.02         0.03 0.000000 0.000000
        0.02         0.04 0.000000 0.000000
        0.02         0.05 0.000000 0.000000
        0.02         0.06 0.000000 0.000000
        0.02         0.07 0.000000 0.000000
        0.02         0.08 0.000000 0.000000
        0.02         0.09 0.000000 0.000000
        0.02          0.1 0.000000 0.000000
        0.02         0.11 0.000000 0.000000
        0.02         0.12 0.000000 0.000000
        0.02         0.13 0.000000 0.000000
        0.02         0.14 0.000000 0.000000
        0.02         0.15 0.000000 0.000000
        0.02         0.16 0.000000 0.000000
        0.02         0.17 0.000000 0.000000
        0.02         0.18 0.000000 0.000000
        0.02         0.19 0.000000 0.000000
        0.02          0.2 0.000000 0.000000
        0.02         0.21 0.000000 0.000000
        0.02         0.22 0.000000 0.000000
        0.02         0.23 0.000000 0.000000
        0.02         0.24 0.000000 0.000000
        0.02         0.25 0.000000 0.000000
        0.02         0.26 0.000000 0.000000
        0.02         0.27 0.000000 0.000000
        0.02         0.28 0.000000 0.000000
        0.02         0.29 0.000000 0.000000
        0.02          0.3 0.000000 0.000000
        0.02         0.31 0.000000 0.000000
        0.02         0.32 0.000000 0.000000
        0.02         0.33 0.000000 0.000000
        0.02         0.34 0.000000 0.000000
        0.02         0.35 0.000000 0.000000
        0.02         0.36 0.000000 0.000000
        0.02         0.37 0.000000 0.000000
        0.02         0.38 0.000000 0.000000
        0.02         0.39 0.000000 0.000000
        0.02          0.4 0.000000 0.000000
        0.02         0.41 0.000000 0.000000
        0.02         0.42 0.000000 0.000000
        0.02         0.43 0.000000 0.000000
        0.02         0.44 0.000000 0.000000
        0.02         0.45 0.000000 0.000000
        0.02         0.46 0.000000 0.000000
        0.02         0.47 0.000000 0.000000
        0.02         0.48 0.000000 0.000000
        0.02         0.49 0.000000 0.000000
        0.02          0.5 0.000000 0.000000
        0.02         0.51 0.000000 0.000000
        0.02         0.52 0.000000 0.000000
        0.02         0.53 0.000000 0.000000
        0.02         0.54 0.000000 0.000000
        0.02         0.55 0.000000 0.000000
        0.02         0.56 6.771998 -0.013964
        0.02         0.57 13.161249 -0.030011
        0.02         0.58 19.158516 -0.045035
        0.02         0.59 24.758519 -0.059407
        0.02          0.6 29.959056 -0.073543
        0.02         0.61 34.759301 -0.087537
        0.02         0.62 39.158979 -0.101266
        0.02         0.63 43.158030 -0.114506
        0.02         0.64 46.756479 -0.127000
        0.02         0.65 49.954381 -0.138490
        0.02         0.66 52.751802 -0.148738
        0.02         0.67 55.148812 -0.157532
        0.02         0.68 57.145478 -0.164692
        0.02         0.69 58.741868 -0.170065
        0.02          0.7 59.938046 -0.173535
        0.02         0.71 60.734075 -0.175011
        0.02         0.72 61.130019 -0.174439
        0.02         0.73 61.125938 -0.171793
        0.02         0.74 60.721895 -0.167078
        0.02         0.75 59.917952 -0.160331
        0.02         0.76 58.714172 -0.151622
        0.02         0.77 57.110622 -0.141054
        0.02         0.78 55.107372 -0.128767
        0.02         0.79 52.704499 -0.114941
        0.02          0.8 49.902092 -0.099803
        0.02         0.81 46.700253 -0.083633
        0.02         0.82 43.099111 -0.066782
        0.02         0.83 39.098832 -0.049689
        0.02         0.84 34.699651 -0.032918
        0.02         0.85 29.901927 -0.017207
        0.02         0.86 24.706283 -0.003559
        0.02         0.87 19.113946 0.006629
        0.02         0.88 13.127578 0.011445
        0.02         0.89 6.752981 0.008825

        0.03         0.01 0.000000 0.000000
        0.03         0.02 0.000000 0.000000
        0.03         0.03 0.000000 0.000000
        0.03         0.04 0.000000 0.000000
        0.03         0.05 0.000000 0.000000
        0.03         0.06 0.000000 0.000000
        0.03         0.07 0.000000 0.000000
        0.03         0.08 0.000000 0.000000
        0.03         0.09 0.000000 0.000000
        0.03          0.1 0.000000 0.000000
        0.03         0.11 0.000000 0.000000
        0.03         0.12 0.000000 0.000000
        0.03         0.13 0.000000 0.000000
        0.03         0.14 0.000000 0.000000
        0.03         0.15 0.000000 0.000000
        0.03         0.16 0.000000 0.000000
        0.03         0.17 0.000000 0.000000
        0.03         0.18 0.000000 0.000000
        0.03         0.19 0.000000 0.000000
        0.03          0.2 0.000000 0.000000
        0.03         0.21 0.000000 0.000000
        0.03         0.22 0.000000 0.000000
        0.03         0.23 0.000000 0.000000
        0.03         0.24 0.000000 0.000000
        0.03         0.25 0.000000 0.000000
        0.03         0.26 0.000000 0.000000
        0.03         0.27 0.000000 0.000000
        0.03         0.28 0.000000 0.000000
        0.03         0.29 0.000000 0.000000
        0.03          0.3 0.000000 0.000000
        0.03         0.31 0.000000 0.000000
        0.03         0.32 0.000000 0.000000
        0.03         0.33 0.000000 0.000000
        0.03         0.34 0.000000 0.000000
        0.03         0.35 0.000000 0.000000
        0.03         0.36 0.000000 0.000000
        0.03         0.37 0.000000 0.000000
        0.03         0.38 0.000000 0.000000
        0.03         0.39 0.000000 0.000000
        0.03          0.4 0.000000 0.000000
        0.03         0.41 0.000000 0.000000
        0.03         0.42 0.000000 0.000000
        0.03         0.43 0.000000 0.000000
        0.03         0.44 0.000000 0.000000
        0.03         0.45 0.000000 0.000000
        0.03         0.46 0.000000 0.000000
        0.03         0.47 0.000000 0.000000
        0.03         0.48 0.000000 0.000000
        0.03         0.49 0.000000 0.000000
        0.03          0.5 0.000000 0.000000
        0.03         0.51 0.000000 0.000000
        0.03         0.52 0.000000 0.000000
        0.03         0.53 0.000000 0.000000
        0.03         0.54 0.000000 0.000000
        0.03         0.55 0.000000 0.000000
        0.03         0.56 6.784870 -0.008437
        0.03         0.57 13.176842 -0.022750
        0.03         0.58 19.174020 -0.038389
        0.03         0.59 24.773608 -0.054091
        0.03          0.6 29.973805 -0.069584
        0.03         0.61 34.773695 -0.084763
        0.03         0.62 39.172881 -0.099484
        0.03         0.63 43.171231 -0.113551
        0.03         0.64 46.768744 -0.126737
        0.03         0.65 49.965476 -0.138813
        0.03         0.66 52.761512 -0.149557
        0.03         0.67 55.156946 -0.158769
        0.03         0.68 57.151873 -0.166276
        0.03         0.69 58.746392 -0.171931
        0.03          0.7 59.940596 -0.175621
        0.03         0.71 60.734582 -0.177260
        0.03         0.72 61.128442 -0.176795
        0.03         0.73 61.122269 -0.174203
        0.03         0.74 60.716157 -0.169493
        0.03         0.75 59.910200 -0.162709
        0.03         0.76 58.704496 -0.153926
        0.03         0.77 57.099149 -0.143257
        0.03         0.78 55.094268 -0.130856
        0.03         0.79 52.689977 -0.116921
        0.03          0.8 49.886419 -0.101704
        0.03         0.81 46.683765 -0.085520
        0.03         0.82 43.082230 -0.068768
        0.03         0.83 39.082100 -0.051947
        0.03         0.84 34.683768 -0.035691
        0.03         0.85 29.887819 -0.020809
        0.03         0.86 24.695164 -0.008319
        0.03         0.87 19.107297 0.000560
        0.03         0.88 13.126649 0.004614
        0.03         0.89 6.756690 0.003480

        0.04         0.01 0.000000 0.000000
        0.04         0.02 0.000000 0.000000
        0.04         0.03 0.000000 0.000000
        0.04         0.04 0.000000 0.000000
        0.04         0.05 0.000000 0.000000
        0.04         0.06 0.000000 0.000000
        0.04         0.07 0.000000 0.000000
        0.04         0.08 0.000000 0.000000
        0.04         0.09 0.000000 0.000000
        0.04          0.1 0.000000 0.000000
        0.04         0.11 0.000000 0.000000
        0.04         0.12 0.000000 0.000000
        0.04         0.13 0.000000 0.000000
        0.04         0.14 0.000000 0.000000
        0.04         0.15 0.000000 0.000000
        0.04         0.16 0.000000 0.000000
        0.04         0.17 0.000000 0.000000
        0.04         0.18 0.000000 0.000000
        0.04         0.19 0.000000 0.000000
        0.04          0.2 0.000000 0.000000
        0.04         0.21 0.000000 0.000000
        0.04         0.22 0.000000 0.000000
        0.04         0.23 0.000000 0.000000
        0.04         0.24 0.000000 0.000000
        0.04         0.25 0.000000 0.000000
        0.04         0.26 0.000000 0.000000
        0.04         0.27 0.000000 0.000000
        0.04         0.28 0.000000 0.000000
        0.04         0.29 0.000000 0.000000
        0.04          0.3 0.000000 0.000000
        0.04         0.31 0.000000 0.000000
        0.04         0.32 0.000000 0.000000
        0.04         0.33 0.000000 0.000000
        0.04         0.34 0.000000 0.000000
        0.04         0.35 0.000000 0.000000
        0.04         0.36 0.000000 0.000000
        0.04         0.37 0.000000 0.000000
        0.04         0.38 0.000000 0.000000
        0.04         0.39 0.000000 0.000000
        0.04          0.4 0.000000 0.000000
        0.04         0.41 0.000000 0.000000
        0.04         0.42 0.000000 0.000000
        0.04         0.43 0.000000 0.000000
        0.04         0.44 0.000000 0.000000
        0.04         0.45 0.000000 0.000000
        0.04         0.46 0.000000 0.000000
        0.04         0.47 0.000000 0.000000
        0.04         0.48 0.000000 0.000000
        0.04         0.49 0.000000 0.000000
        0.04          0.5 0.000000 0.000000
        0.04         0.51 0.000000 0.000000
        0.04         0.52 0.000000 0.000000
        0.04         0.53 0.000000 0.000000
        0.04         0.54 0.000000 0.000000
        0.04         0.55 0.000000 0.000000
        0.04         0.56 6.794748 -0.005668
        0.04         0.57 13.191201 -0.017872
        0.04         0.58 19.189857 -0.032998
        0.04         0.59 24.789714 -0.049201
        0.04          0.6 29.989727 -0.065637
        0.04         0.61 34.789200 -0.081873
        0.04         0.62 39.187766 -0.097622
        0.04         0.63 43.185284 -0.112631
        0.04         0.64 46.781741 -0.126660
        0.04         0.65 49.977200 -0.139476
        0.04         0.66 52.771758 -0.150863
        0.04         0.67 55.165531 -0.160628
        0.04         0.68 57.158641 -0.168600
        0.04         0.69 58.751214 -0.174637
        0.04          0.7 59.943375 -0.178627
        0.04         0.71 60.735249 -0.180487
        0.04         0.72 61.126961 -0.180168
        0.04         0.73 61.118636 -0.177652
        0.04         0.74 60.710401 -0.172953
        0.04         0.75 59.902384 -0.166121
        0.04         0.76 58.694720 -0.157241
        0.04         0.77 57.087552 -0.146440
        0.04         0.78 55.081036 -0.133889
        0.04         0.79 52.675347 -0.119807
        0.04          0.8 49.870691 -0.104477
        0.04         0.81 46.667317 -0.088249
        0.04         0.82 43.065537 -0.071563
        0.04         0.83 39.065755 -0.054962
        0.04         0.84 34.668513 -0.039111
        0.04         0.85 29.874555 -0.024807
        0.04         0.86 24.684914 -0.012957
        0.04         0.87 19.101014 -0.004471
        0.04         0.88 13.124658 0.000031
        0.04         0.89 6.757595 0.000839

        0.05         0.01 0.000000 0.000000
        0.05         0.02 0.000000 0.000000
        0.05         0.03 0.000000 0.000000
        0.05         0.04 0.000000 0.000000
        0.05         0.05 0.000000 0.000000
        0.05         0.06 0.000000 0.000000
        0.05         0.07 0.000000 0.000000
        0.05         0.08 0.000000 0.000000
        0.05         0.09 0.000000 0.000000
        0.05          0.1 0.000000 0.000000
        0.05         0.11 0.000000 0.000000
        0.05         0.12 0.000000 0.000000
        0.05         0.13 0.000000 0.000000
        0.05         0.14 0.000000 0.000000
        0.05         0.15 0.000000 0.000000
        0.05         0.16 0.000000 0.000000
        0.05         0.17 0.000000 0.000000
        0.05         0.18 0.000000 0.000000
        0.05         0.19 0.000000 0.000000
        0.05          0.2 0.000000 0.000000
        0.05         0.21 0.000000 0.000000
        0.05         0.22 0.000000 0.000000
        0.05         0.23 0.000000 0.000000
        0.05         0.24 0.000000 0.000000
        0.05         0.25 0.000000 0.000000
        0.05         0.26 0.000000 0.000000
        0.05         0.27 0.000000 0.000000
        0.05         0.28 0.000000 0.000000
        0.05         0.29 0.000000 0.000000
        0.05          0.3 0.000000 0.000000
        0.05         0.31 0.000000 0.000000
        0.05         0.32 0.000000 0.000000
        0.05         0.33 0.000000 0.000000
        0.05         0.34 0.000000 0.000000
        0.05         0.35 0.000000 0.000000
        0.05         0.36 0.000000 0.000000
        0.05         0.37 0.000000 0.000000
        0.05         0.38 0.000000 0.000000
        0.05         0.39 0.000000 0.000000
        0.05          0.4 0.000000 0.000000
        0.05         0.41 0.000000 0.000000
        0.05         0.42 0.000000 0.000000
        0.05         0.43 0.000000 0.000000
        0.05         0.44 0.000000 0.000000
        0.05         0.45 0.000000 0.000000
        0.05         0.46 0.000000 0.000000
        0.05         0.47 0.000000 0.000000
        0.05         0.48 0.000000 0.000000
        0.05         0.49 0.000000 0.000000
        0.05          0.5 0.000000 0.000000
        0.05         0.51 0.000000 0.000000
        0.05         0.52 0.000000 0.000000
        0.05         0.53 0.000000 0.000000
        0.05         0.54 0.000000 0.000000
        0.05         0.55 0.000000 0.000000
        0.05         0.56 6.802742 -0.004298
        0.05         0.57 13.204172 -0.014850
        0.05         0.58 19.205350 -0.029124
        0.05         0.59 24.806247 -0.045313
        0.05          0.6 30.006477 -0.062293
        0.05         0.61 34.805681 -0.079368
        0.05         0.62 39.203639 -0.096070
        0.05         0.63 43.200268 -0.112042
        0.05         0.64 46.795588 -0.126988
        0.05         0.65 49.989680 -0.140649
        0.05         0.66 52.782665 -0.152794
        0.05         0.67 55.174682 -0.163222
        0.05         0.68 57.165882 -0.171760
        0.05         0.69 58.756418 -0.178266
        0.05          0.7 59.946447 -0.182627
        0.05         0.71 60.736124 -0.184763
        0.05         0.72 61.125607 -0.184628
        0.05         0.73 61.115053 -0.182206
        0.05         0.74 60.704625 -0.177520
        0.05         0.75 59.894488 -0.170628
        0.05         0.76 58.684816 -0.161628
        0.05         0.77 57.075797 -0.150661
        0.05         0.78 55.067635 -0.137916
        0.05         0.79 52.660565 -0.123638
        0.05          0.8 49.854861 -0.108136
        0.05         0.81 46.650851 -0.091794
        0.05         0.82 43.048943 -0.075079
        0.05         0.83 39.049648 -0.058553
        0.05         0.84 34.653613 -0.042875
        0.05         0.85 29.861665 -0.028783
        0.05         0.86 24.674827 -0.017036
        0.05         0.87 19.094309 -0.008292
        0.05         0.88 13.121339 -0.002874
        0.05         0.89 6.756721 -0.000466

        0.06         0.01 0.000000 0.000000
        0.06         0.02 0.000000 0.000000
        0.06         0.03 0.000000 0.000000
        0.06         0.04 0.000000 0.000000
        0.06         0.05 0.000000 0.000000
        0.06         0.06 0.000000 0.000000
        0.06         0.07 0.000000 0.000000
        0.06         0.08 0.000000 0.000000
        0.06         0.09 0.000000 0.000000
        0.06          0.1 0.000000 0.000000
        0.06         0.11 0.000000 0.000000
        0.06         0.12 0.000000 0.000000
        0.06         0.13 0.000000 0.000000
        0.06         0.14 0.000000 0.000000
        0.06         0.15 0.000000 0.000000
        0.06         0.16 0.000000 0.000000
        0.06         0.17 0.000000 0.000000
        0.06         0.18 0.000000 0.000000
        0.06         0.19 0.000000 0.000000
        0.06          0.2 0.000000 0.000000
        0.06         0.21 0.000000 0.000000
        0.06         0.22 0.000000 0.000000
        0.06         0.23 0.000000 0.000000
        0.06         0.24 0.000000 0.000000
        0.06         0.25 0.000000 0.000000
        0.06         0.26 0.000000 0.000000
        0.06         0.27 0.000000 0.000000
        0.06         0.28 0.000000 0.000000
        0.06         0.29 0.000000 0.000000
        0.06          0.3 0.000000 0.000000
        0.06         0.31 0.000000 0.000000
        0.06         0.32 0.000000 0.000000
        0.06         0.33 0.000000 0.000000
        0.06         0.34 0.000000 0.000000
        0.06         0.35 0.000000 0.000000
        0.06         0.36 0.000000 0.000000
        0.06         0.37 0.000000 0.000000
        0.06         0.38 0.000000 0.000000
        0.06         0.39 0.000000 0.000000
        0.06          0.4 0.000000 0.000000
        0.06         0.41 0.000000 0.000000
        0.06         0.42 0.000000 0.000000
        0.06         0.43 0.000000 0.000000
        0.06         0.44 0.000000 0.000000
        0.06         0.45 0.000000 0.000000
        0.06         0.46 0.000000 0.000000
        0.06         0.47 0.000000 0.000000
        0.06         0.48 0.000000 0.000000
        0.06         0.49 0.000000 0.000000
        0.06          0.5 0.000000 0.000000
        0.06         0.51 0.000000 0.000000
        0.06         0.52 0.000000 0.000000
        0.06         0.53 0.000000 0.000000
        0.06         0.54 0.000000 0.000000
        0.06         0.55 0.000000 0.000000
        0.06         0.56 6.809598 -0.003602
        0.06         0.57 13.216028 -0.013046
        0.06         0.58 19.220320 -0.026551
        0.06         0.59 24.822883 -0.042542
        0.06          0.6 30.023782 -0.059831
        0.06         0.61 34.822977 -0.077565
        0.06         0.62 39.220440 -0.095123
        0.06         0.63 43.216202 -0.112039
        0.06         0.64 46.810348 -0.127938
        0.06         0.65 50.003006 -0.142511
        0.06         0.66 52.794331 -0.155498
        0.06         0.67 55.184497 -0.166679
        0.06         0.68 57.173684 -0.175869
        0.06         0.69 58.762080 -0.182919
        0.06          0.7 59.949872 -0.187715
        0.06         0.71 60.737250 -0.190174
        0.06         0.72 61.124404 -0.190253
        0.06         0.73 61.111529 -0.187942
        0.06         0.74 60.698823 -0.183269
        0.06         0.75 59.886492 -0.176302
        0.06         0.76 58.674752 -0.167152
        0.06         0.77 57.063840 -0.155976
        0.06         0.78 55.054013 -0.142983
        0.06         0.79 52.645568 -0.128442
        0.06          0.8 49.838847 -0.112686
        0.06         0.81 46.634259 -0.096121
        0.06         0.82 43.032296 -0.079233
        0.06         0.83 39.033552 -0.062585
        0.06         0.84 34.638743 -0.046809
        0.06         0.85 29.848716 -0.032574
        0.06         0.86 24.664424 -0.020523
        0.06         0.87 19.086851 -0.011167
        0.06         0.88 13.116832 -0.004754
        0.06         0.89 6.754721 -0.001161

        0.07         0.01 0.000000 0.000000
        0.07         0.02 0.000000 0.000000
        0.07         0.03 0.000000 0.000000
        0.07         0.04 0.000000 0.000000
        0.07         0.05 0.000000 0.000000
        0.07         0.06 0.000000 0.000000
        0.07         0.07 0.000000 0.000000
        0.07         0.08 0.000000 0.000000
        0.07         0.09 0.000000 0.000000
        0.07          0.1 0.000000 0.000000
        0.07         0.11 0.000000 0.000000
        0.07         0.12 0.000000 0.000000
        0.07         0.13 0.000000 0.000000
        0.07         0.14 0.000000 0.000000
        0.07         0.15 0.000000 0.000000
        0.07         0.16 0.000000 0.000000
        0.07         0.17 0.000000 0.000000
        0.07         0.18 0.000000 0.000000
        0.07         0.19 0.000000 0.000000
        0.07          0.2 0.000000 0.000000
        0.07         0.21 0.000000 0.000000
        0.07         0.22 0.000000 0.000000
        0.07         0.23 0.000000 0.000000
        0.07         0.24 0.000000 0.000000
        0.07         0.25 0.000000 0.000000
        0.07         0.26 0.000000 0.000000
        0.07         0.27 0.000000 0.000000
        0.07         0.28 0.000000 0.000000
        0.07         0.29 0.000000 0.000000
        0.07          0.3 0.000000 0.000000
        0.07         0.31 0.000000 0.000000
        0.07         0.32 0.000000 0.000000
        0.07         0.33 0.000000 0.000000
        0.07         0.34 0.000000 0.000000
        0.07         0.35 0.000000 0.000000
        0.07         0.36 0.000000 0.000000
        0.07         0.37 0.000000 0.000000
        0.07         0.38 0.000000 0.000000
        0.07         0.39 0.000000 0.000000
        0.07          0.4 0.000000 0.000000
        0.07         0.41 0.000000 0.000000
        0.07         0.42 0.000000 0.000000
        0.07         0.43 0.000000 0.000000
        0.07         0.44 0.000000 0.000000
        0.07         0.45 0.000000 0.000000
        0.07         0.46 0.000000 0.000000
        0.07         0.47 0.000000 0.000000
        0.07         0.48 0.000000 0.000000
        0.07         0.49 0.000000 0.000000
        0.07          0.5 0.000000 0.000000
        0.07         0.51 0.000000 0.000000
        0.07         0.52 0.000000 0.000000
        0.07         0.53 0.000000 0.000000
        0.07         0.54 0.000000 0.000000
        0.07         0.55 0.000000 0.000000
        0.07         0.56 6.815788 -0.003243
        0.07         0.57 13.227121 -0.012015
        0.07         0.58 19.234846 -0.024981
        0.07         0.59 24.839527 -0.040804
        0.07          0.6 30.041500 -0.058328
        0.07         0.61 34.840974 -0.076629
        0.07         0.62 39.238113 -0.094984
        0.07         0.63 43.233082 -0.112824
        0.07         0.64 46.826060 -0.129695
        0.07         0.65 50.017241 -0.145231
        0.07         0.66 52.806833 -0.159127
        0.07         0.67 55.195053 -0.171134
        0.07         0.68 57.182122 -0.181049
        0.07         0.69 58.768264 -0.188710
        0.07          0.7 59.953702 -0.193995
        0.07         0.71 60.738663 -0.196820
        0.07         0.72 61.123374 -0.197140
        0.07         0.73 61.108069 -0.194949
        0.07         0.74 60.692985 -0.190283
        0.07         0.75 59.878371 -0.183220
        0.07         0.76 58.664490 -0.173883
        0.07         0.77 57.051628 -0.162446
        0.07         0.78 55.040101 -0.149139
        0.07         0.79 52.630268 -0.134249
        0.07          0.8 49.822540 -0.118132
        0.07         0.81 46.617398 -0.101210
        0.07         0.82 43.015407 -0.083977
        0.07         0.83 39.017224 -0.066991
        0.07         0.84 34.623602 -0.050855
        0.07         0.85 29.835378 -0.036183
        0.07         0.86 24.653420 -0.023549
        0.07         0.87 19.078540 -0.013413
        0.07         0.88 13.111333 -0.006058
        0.07         0.89 6.751967 -0.001578

        0.08         0.01 0.000000 0.000000
        0.08         0.02 0.000000 0.000000
        0.08         0.03 0.000000 0.000000
        0.08         0.04 0.000000 0.000000
        0.08         0.05 0.000000 0.000000
        0.08         0.06 0.000000 0.000000
        0.08         0.07 0.000000 0.000000
        0.08         0.08 0.000000 0.000000
        0.08         0.09 0.000000 0.000000
        0.08          0.1 0.000000 0.000000
        0.08         0.11 0.000000 0.000000
        0.08         0.12 0.000000 0.000000
        0.08         0.13 0.000000 0.000000
        0.08         0.14 0.000000 0.000000
        0.08         0.15 0.000000 0.000000
        0.08         0.16 0.000000 0.000000
        0.08         0.17 0.000000 0.000000
        0.08         0.18 0.000000 0.000000
        0.08         0.19 0.000000 0.000000
        0.08          0.2 0.000000 0.000000
        0.08         0.21 0.000000 0.000000
        0.08         0.22 0.000000 0.000000
        0.08         0.23 0.000000 0.000000
        0.08         0.24 0.000000 0.000000
        0.08         0.25 0.000000 0.000000
        0.08         0.26 0.000000 0.000000
        0.08         0.27 0.000000 0.000000
        0.08         0.28 0.000000 0.000000
        0.08         0.29 0.000000 0.000000
        0.08          0.3 0.000000 0.000000
        0.08         0.31 0.000000 0.000000
        0.08         0.32 0.000000 0.000000
        0.08         0.33 0.000000 0.000000
        0.08         0.34 0.000000 0.000000
        0.08         0.35 0.000000 0.000000
        0.08         0.36 0.000000 0.000000
        0.08         0.37 0.000000 0.000000
        0.08         0.38 0.000000 0.000000
        0.08         0.39 0.000000 0.000000
        0.08          0.4 0.000000 0.000000
        0.08         0.41 0.000000 0.000000
        0.08         0.42 0.000000 0.000000
        0.08         0.43 0.000000 0.000000
        0.08         0.44 0.000000 0.000000
        0.08         0.45 0.000000 0.000000
        0.08         0.46 0.000000 0.000000
        0.08         0.47 0.000000 0.000000
        0.08         0.48 0.000000 0.000000
        0.08         0.49 0.000000 0.000000
        0.08          0.5 0.000000 0.000000
        0.08         0.51 0.000000 0.000000
        0.08         0.52 0.000000 0.000000
        0.08         0.53 0.000000 0.000000
        0.08         0.54 0.000000 0.000000
        0.08         0.55 0.000000 0.000000
        0.08         0.56 6.821613 -0.003069
        0.08         0.57 13.237766 -0.011487
        0.08         0.58 19.249109 -0.024172
        0.08         0.59 24.856230 -0.039962
        0.08          0.6 30.059608 -0.057764
        0.08         0.61 34.859633 -0.076631
        0.08         0.62 39.256635 -0.095773
        0.08         0.63 43.250914 -0.114544
        0.08         0.64 46.842755 -0.132417
        0.08         0.65 50.032437 -0.148961
        0.08         0.66 52.820235 -0.163826
        0.08         0.67 55.206419 -0.176726
        0.08         0.68 57.191261 -0.187432
        0.08         0.69 58.775026 -0.195762
        0.08          0.7 59.957981 -0.201585
        0.08         0.71 60.740394 -0.204811
        0.08         0.72 61.122533 -0.205392
        0.08         0.73 61.104673 -0.203327
        0.08         0.74 60.687094 -0.198656
        0.08         0.75 59.870091 -0.191467
        0.08         0.76 58.653979 -0.181898
        0.08         0.77 57.039095 -0.170138
        0.08         0.78 55.025816 -0.156434
        0.08         0.79 52.614560 -0.141095
        0.08          0.8 49.805808 -0.124491
        0.08         0.81 46.600105 -0.107059
        0.08         0.82 42.998078 -0.089299
        0.08         0.83 39.000429 -0.071762
        0.08         0.84 34.607935 -0.055029
        0.08         0.85 29.821410 -0.039688
        0.08         0.86 24.641654 -0.026284
        0.08         0.87 19.069361 -0.015287
        0.08         0.88 13.104997 -0.007057
        0.08         0.89 6.748662 -0.001869

        0.09         0.01 0.000000 0.000000
        0.09         0.02 0.000000 0.000000
        0.09         0.03 0.000000 0.000000
        0.09         0.04 0.000000 0.000000
        0.09         0.05 0.000000 0.000000
        0.09         0.06 0.000000 0.000000
        0.09         0.07 0.000000 0.000000
        0.09         0.08 0.000000 0.000000
        0.09         0.09 0.000000 0.000000
        0.09          0.1 0.000000 0.000000
